,Smiles_Solute,Smiles_Solvent,Smiles_Merged,LogS
688,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,CCCCCCCCO,CCCCCCCC1~Nc2ccc(cc2)S(=O)(=O)(Nc2nc(C)cc(C)n2)~O1,-3.596879478824182
689,Cc1cc(Cl)cc(C(=O)O)c1N,CCCCCC,CCCC1~OC(=O)(c2cc(Cl)cc(C)c2N)~CC1,-3.9788107009300617
690,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CCCCCCCCO,CCCCCCCC1~Nc2ccc(cc2)S(=O)(=O)(Nc2cc(C)on2)~O1,-3.0156977680200967
691,Cc1cc([N+](=O)[O-])ccc1N,C1CCCCC1,Cc1cc2([N+](=O)[O-])~C3(~Nc1cc2)CCCCC3,-4.602407565961883
692,Cc1cc([N+](=O)[O-])ccc1N,CCC(C)=O,CCC1(C)~Nc2ccc([N+](=O)[O-])(~O=1)cc2C,-1.0726809750403439
693,Cc1ccc(C(=O)O)cc1,CC(=O)OCC(C)C,Cc1ccc(C2(=O)~O(CC(C)C)C(C)(=O)~O2)cc1,-1.4841261562883208
694,Cc1ccc(C(=O)O)cc1,CCCCCCCCO,CCCCCCCC1~OC(=O)(c2ccc(C)cc2)~O1,-1.2254830342714504
695,Cc1ccc(N)c([N+](=O)[O-])c1,CCC(C)=O,CCC1(C)~Nc2ccc(C)cc2([N+](=O)[O-])~O=1,-0.9200955323332792
696,Cc1ccc(N)c([N+](=O)[O-])c1,ClC(Cl)(Cl)Cl,Cc1ccc2c([N+](=O)[O-])(~ClC(Cl)(Cl)(Cl)~N2)c1,-2.617082864912469
697,Cc1ccc(N)c([N+](=O)[O-])c1,ClCCCl,Cc1ccc2c([N+](=O)[O-])(~ClC(CCl)~N2)c1,-1.5385014732169813
698,Cc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,CCCC1~N23CCCC(CSC2(=Nc2ccc(C)cc2)~CC1)C3,-2.4814860601221125
699,Cc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,CCCCCCCC1~N23CCCC(CSC2(=Nc2ccc(C)cc2)~O1)C3,-0.8386319977650252
700,Cc1ccc(N=C2SCC3CCCN2C3)cc1Cl,CCCCCC,CCCC1~N23CCCC(CSC2(=Nc2ccc(C)c(Cl)c2)~CC1)C3,-4.1487416512809245
701,Cc1ccc(N=C2SCC3CCCN2C3)cc1Cl,CCCCCCCCO,CCCCCCCC1~N23CCCC(CSC2(=Nc2ccc(C)c(Cl)c2)~O1)C3,-2.515700160653214
702,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,C1CCOC1,Cc1ccc(N2~C3CCCO3~C2(=O)/C(=C/Cl)Sc2ccccc2)cc1,-1.0710923097560472
703,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,CCC(C)(C)O,CCC1(C)(C)~N(c2ccc(C)cc2)C(=O)(/C(=C/Cl)Sc2ccccc2)~O1,-2.886056647693163
704,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,CCC(C)=O,CCC1(C)~N(c2ccc(C)cc2)C(=O)(/C(=C/Cl)Sc2ccccc2)~O=1,-1.5114492834995557
705,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)(C)C,Cc1ccc(N2~C(C)(C)(C)O(C)~C2(=O)/C(=C/Cl)Sc2ccccc2)cc1,-2.167491087293764
706,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,COC(C)=O,Cc1ccc(N2~C(C)(=O)O(C)~C2(=O)/C(=C/Cl)Sc2ccccc2)cc1,-1.8153085691824011
707,Cc1ccc(NC(=O)/C(=C/Cl)Sc2ccccc2)cc1,ClCCCl,Cc1ccc(N2~C(CCl)Cl~C2(=O)/C(=C/Cl)Sc2ccccc2)cc1,-1.4522252946121774
708,Cc1ccc(NC(=O)C(C)Cl)cc1,CCC(C)=O,CCC1(C)~N(c2ccc(C)cc2)C(=O)(C(C)Cl)~O=1,-1.1112029325433193
709,Cc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,CCCCCC,CCCC1~N(c2ccc(C)cc2)C2(~CC1)=NCCC1(CCCCC1)S2,-3.552841968657781
710,Cc1ccc(NC2=NCCC3(CCCCC3)S2)cc1Cl,CCCCCC,CCCC1~N(c2ccc(C)c(Cl)c2)C2(~CC1)=NCCC1(CCCCC1)S2,-5.0655015487564325
711,Cc1ccc(S(=O)(=O)NCl)cc1.[Na],CCC(C)O,CCC1(C)~O=S(=O)(NCl)(c2ccc(C)cc2)~O1.[Na],-2.9956786262173574
712,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CC(C)CO,Cc1ccc(S(=O)(=O)(O)~OC(~OCCN(CCO)c2nc(N3CCCCC3)c3nc(N(CCO)CCO)nc(N4CCCCC4)c3n2)C(C)C)cc1.Cc1ccc(S(=O)(=O)O)cc1,-3.6038006529042637
713,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,CCC(C)O,CCC(C)(~OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1)O~S(=O)(=O)(O)c1ccc(C)cc1.Cc1ccc(S(=O)(=O)O)cc1,-3.9136401693252516
714,Cc1ccc(S(=O)(=O)[O-])cc1Cl.[Na+],CS(C)=O,Cc1ccc(S(=O)(=O)[O-]~S(C)(C)=O~[Na+])cc1Cl,-1.06555205105103
715,Cc1ccc(S(=O)(=O)[O-])cc1Cl.[Na+],O=CO,Cc1ccc(S(=O)(=O)[O-]~C(=O)O~[Na+])cc1Cl,-1.4323502979847846
716,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)(C)O,Cc1ccc([N+](=O)[O-])c(C2(=O)~OC(C)(C)(C)~O2)c1,-0.59328954139021
717,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CC(C)CO,Cc1ccc([N+](=O)[O-])c(C2(=O)~OC(C(C)C)~O2)c1,-0.9457700901366027
718,Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,CCC(C)O,CCC1(C)~OC(=O)(c2cc(C)ccc2[N+](=O)[O-])~O1,-0.7332980331159121
719,Cc1ccc2cc(C)ccc2c1,C1CCCCC1,Cc1ccc2cc(C)c3~C4(~c2(c1)c3)CCCCC4,-1.5228787452803376
720,Cc1ccc2cc(C)ccc2c1,CCCCCCC,CCCC1~c2cc3(~CCC1)cc(C)ccc3cc2C,-1.5391021572434522
721,Cc1ccc2cc(C)ccc2c1,CCCOC(C)=O,CCCO1~c23cc(C)ccc2cc(C)c(~C1(C)=O)c3,-1.3142582613977363
722,Cc1ccc2ccccc2c1,CCCCCC,CCCC1~c2ccc3(~CC1)cc(C)ccc3c2,-0.5486741915104804
723,Cc1ccc2ccccc2c1,CCCCCCC,CCCC1~c2ccc3(~CCC1)cc(C)ccc3c2,-0.29903682184045066
724,Cc1ccc2ccccc2c1,CCCCOC(C)=O,CCCCO1~c23ccc(~C1(C)=O)cc2ccc(C)c3,-0.2069083998234198
725,Cc1ccc2ccccc2c1,OCCO,Cc1ccc2cc3~C(CO)O~c2(cc3)c1,-2.129713171007409
726,Cc1cccc(C(=O)O)c1,CCCCCCCCO,CCCCCCCC1~OC(=O)(c2cccc(C)c2)~O1,-0.7592012288826688
727,Cc1cccc(C(=O)O)c1N,C1CCCCC1,Cc1cccc(C2(=O)~C3(~O2)CCCCC3)c1N,-4.051049389754452
728,Cc1cccc(C(=O)O)c1N,CCC(C)=O,CCC1(C)~OC(=O)(c2cccc(C)c2N)~O=1,-1.1894986522334703
729,Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)(C)O,Cc1cccc(C2(=O)~OC(C)(C)(C)~O2)c1[N+](=O)[O-],-1.5128616245228135
730,Cc1cccc(C(=O)O)c1[N+](=O)[O-],CC(C)CO,Cc1cccc(C2(=O)~OC(C(C)C)~O2)c1[N+](=O)[O-],-1.9913998282380825
731,Cc1cccc(C(=O)O)c1[N+](=O)[O-],CCC(C)O,CCC1(C)~OC(=O)(c2cccc(C)c2[N+](=O)[O-])~O1,-1.6197887582883939
732,Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1CCCCC1,Cc1cccc(Nc2ccccc2C2(=O)~C3(~O2)CCCCC3)c1C,-3.0457574905606752
733,Cc1cccc(Nc2ccccc2C(=O)O)c1C,CC(=O)N(C)C,Cc1cccc(Nc2ccccc2C2(=O)~N(C)(C)C(C)(=O)~O2)c1C,-0.9139962943816181
734,Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCCCCC,CCCC1~OC(=O)(c2ccccc2Nc2cccc(C)c2C)~CC1,-2.886056647693163
735,Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCCCCCC,CCCC1~OC(=O)(c2ccccc2Nc2cccc(C)c2C)~CCC1,-2.958607314841775
736,Cc1cccc([N+](=O)[O-])c1N,C1CCCCC1,Cc1cccc2([N+](=O)[O-])~C3(~Nc12)CCCCC3,-2.9884295564027217
737,Cc1ccccc1C(=O)O,CCCCCCCCO,CCCCCCCC1~OC(=O)(c2ccccc2C)~O1,-0.8102290436531262
738,Cc1ccccc1S(N)(=O)=O,CC(C)CCO,Cc1ccccc1S1(=O)(=O)~OC(CC(C)C)~N1,-2.60624935965192
739,Cc1ccccc1S(N)(=O)=O,CC(C)CO,Cc1ccccc1S1(=O)(=O)~OC(C(C)C)~N1,-2.688458041598805
740,Cc1ccccc1S(N)(=O)=O,CCCCCO,CCCCC1~NS(=O)(=O)(c2ccccc2C)~O1,-2.5681539543012746
741,Cc1ccccc1S(N)(=O)=O,CCOC=O,CCO1~S(=O)(=O)(c2ccccc2C)N~C1=O,-1.8870600239159199
742,Cc1ccccc1S(N)(=O)=O,COC(C)=O,Cc1ccccc1S1(=O)(=O)~O(C)C(C)(=O)~N1,-1.5681539543012746
743,Cc1ccccc1S(N)(=O)=O,ClCCl,Cc1ccccc1S1(=O)(=O)~ClC(Cl)~N1,-2.7926349625309284
744,Cc1ccccc1S(N)(=O)=O,O=C1CCCC1,Cc1ccccc1S1(=O)(=O)~O=C2(~N1)CCCC2,-1.0088182423321268
745,Cc1ccccc1S(N)(=O)=O,O=C1CCCCC1,Cc1ccccc1S1(=O)(=O)~O=C2(~N1)CCCCC2,-1.0951763001990558
746,Cc1cnc(C(=O)O)cn1,CCC(C)=O,CCC1(C)~OC(=O)(c2cnc(C)cn2)~O=1,-5.236572006437063
747,Cc1n[nH]c2cc([N+](=O)[O-])ccc12,C1CCOC1,Cc1n[nH]2~C3CCCO3~c3([N+](=O)[O-])ccc1c2c3,-1.2373214362725637
748,Cc1nc(C)c(C)nc1C,COC(C)=O,Cc1nc(C)c2(C)~O(C)C(C)(=O)~n2c1C,-1.1205027127505716
749,Cc1nc(CCl)nc2ccccc12,C1CCCCC1,Cc1c2ccccc2nc2(CCl)~C3(~n12)CCCCC3,-1.7133190306450699
750,Cc1nc(CCl)nc2ccccc12,C1CCOC1,Cc1c2ccccc2nc2(CCl)~O3CCCC3~n12,-0.6408857795850939
751,Cc1nc(CCl)nc2ccccc12,CCCCCC,CCCC1~n2c(C)c3ccccc3nc2(CCl)~CC1,-2.083546051450075
752,Cc1nnc(C(C)C)n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCC(C)=O,CCC1(C)~N([C@@H](CCN2[C@@H]3CC[C@H]2CC(n2c(C)nnc2C(C)C)C3)c2ccccc2)C(=O)C2CCC(F)(F)(~O=1)CC2,-3.7471469690201067
753,Cc1nnc(C(C)C)n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CCCC(C)=O,CCCC1(C)~N([C@@H](CCN2[C@@H]3CC[C@H]2CC(n2c(C)nnc2C(C)C)C3)c2ccccc2)C(=O)C2CCC(F)(F)(~O=1)CC2,-3.8181564120552274
754,Cc1nnc(C(C)C)n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,CS(C)=O,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@@H](c1ccccc1)N1~S(C)(C)=O~C2(F)(F)CCC(CC2)C1=O,-4.853871964321762
755,Cl.N=C(N=C(N)N)N1CCOCC1,CC(C)CO,CC(C)C1~O2CCN(CC2)C(=N)(N=C(N)N)~O1.Cl,-3.2069083998234196
756,Cl.N=C(N=C(N)N)N1CCOCC1,CCC(C)O,CCC1(C)~O2CCN(CC2)C(=N)(N=C(N)N)~O1.Cl,-3.5272435506827877
757,Cl.N=C(N=C(N)N)N1CCOCC1,CCCCCO,CCCCC1~O2CCN(CC2)C(=N)(N=C(N)N)~O1.Cl,-3.3467874862246565
758,Cl.NCCCC[C@H](N)C(=O)O,CS(C)=O,CS1(C)~OC(=O)([C@@H](N)CCCCN)~O=1.Cl,-1.747146969020107
759,Cl.NCCCC[C@H](N)C(=O)O,OCCO,Cl.NCCCC[C@H](N)C1(=O)~OC(CO)~O1,-2.114073660198569
760,Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,CC(C)CO,CC(C)C1~O(Cc2ccccc2)C(=O)([C@@H](N)Cc2ccccc2)~O1.Cl,-3.2518119729937998
761,Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,CCCCCO,CCCCC1~O(Cc2ccccc2)C(=O)([C@@H](N)Cc2ccccc2)~O1.Cl,-3.153044674980176
762,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CC(C)CCO,CC(C)CC1~N23CCSC2(~O1)=N[C@@H](c1ccccc1)C3.Cl,-2.96617430604669
763,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CC(C)CO,CC(C)C1~N23CCSC2(~O1)=N[C@@H](c1ccccc1)C3.Cl,-3.0608303203748224
764,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CCC(C)O,CCC1(C)~N23CCSC2(~O1)=N[C@@H](c1ccccc1)C3.Cl,-3.231139999157043
765,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CCCCCCO,CCCCCC1~N23CCSC2(~O1)=N[C@@H](c1ccccc1)C3.Cl,-3.13876438136596
766,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CCCCCO,CCCCC1~N23CCSC2(~O1)=N[C@@H](c1ccccc1)C3.Cl,-3.126621263590859
767,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,CS(C)=O,CS1(C)~N23CCSC2(~O=1)=N[C@@H](c1ccccc1)C3.Cl,-1.9325571572236193
768,ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1,C1CCOC1,ClP1(Cl)=NP2(Cl)(Cl)~O3CCCC3~N=2P(Cl)(Cl)=N1,-0.7515362824489681
769,ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1,CCCCCCC,CCCC1~N2=P(Cl)(Cl)(~CCC1)N=P(Cl)(Cl)N=P2(Cl)Cl,-2.337242168318426
770,ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1,CCOCC,CCO1~P2(Cl)(Cl)=N(~C1C)P(Cl)(Cl)=NP(Cl)(Cl)=N2,-1.025028005701931
771,ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1,CCOCCO,CCOC1~N2=P(Cl)(Cl)(~OC1)N=P(Cl)(Cl)N=P2(Cl)Cl,-1.4921441283041692
772,ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Cl)=N1,ClCCl,ClC1~N2=P(Cl)(Cl)(~Cl1)N=P(Cl)(Cl)N=P2(Cl)Cl,-0.9423338960901708
773,Clc1ccc(NC2=NCCC3(CCCCC3)S2)cc1,CCCCCC,CCCC1~N(c2ccc(Cl)cc2)C2(~CC1)=NCCC1(CCCCC1)S2,-4.215382707367125
774,Clc1ccc2c(Cl)ccnc2c1,C1CCOC1,Clc1ccc2c(Cl)ccn3~C4CCCO4~c23c1,-1.1658171742444774
775,Clc1ccc2c(c1)Nc1ccccc1S2,CCC(C)=O,CCC1(C)~N2c3ccccc3Sc3ccc(Cl)cc32~O=1,-1.4721124340472953
776,Clc1ncnc2[nH]ccc12,C1CCOC1,Clc1ncnc23~O4CCCC4~[nH]2ccc13,-1.3361107013773386
777,Clc1ncnc2[nH]ccc12,CCCCCC,CCCC1~[nH]2ccc3c(Cl)ncnc32~CC1,-3.4056074496245734
778,Clc1ncnc2[nH]ccc12,CCCCCCC,CCCC1~[nH]2ccc3c(Cl)ncnc32~CCC1,-3.234331445240986
779,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CC(C)CO,CC(C)C1~O2CCOC2Cn2cnc3c2c(=O)n(C)c(=O)(~O1)n3C,-3.1832285876666537
780,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCC(=O)OC,CCC1(=O)~O2CCOC2Cn2cnc3c2c(=O)n(C)c(=O)(~O1C)n3C,-2.1824346304402193
781,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCC(C)=O,CCC1(C)~O2CCOC2Cn2cnc3c2c(=O)n(C)c(=O)(~O=1)n3C,-2.2096655671023244
782,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCC(C)O,CCC1(C)~O2CCOC2Cn2cnc3c2c(=O)n(C)c(=O)(~O1)n3C,-2.570425348857304
783,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCCCO,CCCCC1~O2CCOC2Cn2cnc3c2c(=O)n(C)c(=O)(~O1)n3C,-3.187153463032929
784,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCCOC(C)=O,CCCCO1~c2(=O)n(C)c(=O)c3c(ncn3CC3OCCO3~C1(C)=O)n2C,-2.4100503986742923
785,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,CCCOC(C)=O,CCCO1~c2(=O)n(C)c(=O)c3c(ncn3CC3OCCO3~C1(C)=O)n2C,-2.3306831194338877
786,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,O=C1CCCCC1,Cn1c(=O)c2c3ncn2CC2OCCO2~C2(=O~c1(=O)n3C)CCCCC2,-2.045796096230455
787,Cn1cc([N+](=O)[O-])cn1,CC(=O)O,CC1(=O)~n2(C)cc([N+](=O)[O-])(~O1)cn2,-3.661543506395395
788,Cn1cc([N+](=O)[O-])cn1,CCC(C)=O,CCC1(C)~n2(C)cc([N+](=O)[O-])(~O=1)cn2,-2.0315170514460648
789,Cn1cc([N+](=O)[O-])cn1,CCC(C)O,CCC1(C)~n2(C)cc([N+](=O)[O-])(~O1)cn2,-3.1384655891409623
790,Cn1cc([N+](=O)[O-])cn1,CCCC(C)O,CCCC1(C)~n2(C)cc([N+](=O)[O-])(~O1)cn2,-3.300162274132754
791,Cn1cc([N+](=O)[O-])cn1,CCCCCO,CCCCC1~n2(C)cc([N+](=O)[O-])(~O1)cn2,-2.7964232250220276
792,Cn1cc([N+](=O)[O-])cn1,COC(C)=O,CO1~c2([N+](=O)[O-])cnn(C)(~C1(C)=O)c2,-1.792042657027063
793,Cn1cc[n+](CCCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,CC(=O)c1ccccc1,Cn1cc[n+]2c1~O=C(C)(c1ccccc1)~n1(C)cc[n+](c1)CCCC2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,-2.896538377905295
794,Cn1cc[n+](CCCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,CCC(C)=O,CCC1(C)~n2(C)cc[n+](c2)CCCC[n+]2ccn(C)c2~O=1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,-2.0768078095793325
795,Cn1cc[n+](CCCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,O=C1CCCCC1,Cn1cc[n+]2c1~O=C1(~n3(C)cc[n+](c3)CCCC2)CCCCC1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,-3.2494916051486538
796,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,CC(=O)c1ccccc1,Cn1cc[n+]2c1~O=C(C)(c1ccccc1)~n1(C)cc[n+](c1)CCC2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,-3.3798639450262424
797,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,CCC(C)=O,CCC1(C)~n2(C)cc[n+](c2)CCC[n+]2ccn(C)c2~O=1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,-2.5349147124425673
798,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,O=C1CCCCC1,Cn1cc[n+]2c1~O=C1(~n3(C)cc[n+](c3)CCC2)CCCCC1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,-3.8210230527068303
799,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],CC(C)CCO,CC(C)CC1~O=[N+]([O-])c2c([N+](=O)[O-])c([N+](=O)[O-])(~O1)nn2C,-2.401100112936117
800,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],CC(C)CO,CC(C)C1~O=[N+]([O-])c2c([N+](=O)[O-])c([N+](=O)[O-])(~O1)nn2C,-2.6069515335832216
801,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],CCCCCO,CCCCC1~O=[N+]([O-])c2c([N+](=O)[O-])c([N+](=O)[O-])(~O1)nn2C,-2.2697023379028503
802,FC(F)(F)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,CCCC1~N23CCCC(CSC2=Nc2ccc(cc2)C(F)(F)(F)~CC1)C3,-3.6055483191737836
803,FC(F)(F)c1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,CCCCCCCC1~N23CCCC(CSC2=Nc2ccc(cc2)C(F)(F)(F)~O1)C3,-1.9281179926938745
804,FC(F)(F)c1ccc(NC2=NCCC3(CCCCC3)S2)cc1,CCCCCC,CCCC1~N(C2=NCCC3(CCCCC3)S2)c2ccc(cc2)C(F)(F)(F)~CC1,-3.669586226650809
805,Fc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,CCCC1~N23CCCC(CSC2(=Nc2ccc(F)cc2)~CC1)C3,-2.8239087409443187
806,Fc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,CCCCCCCC1~N23CCCC(CSC2(=Nc2ccc(F)cc2)~O1)C3,-1.6108339156354674
807,N#CCC(N)=O,C1CCOC1,N#CCC1(=O)~O2CCCC2~N1,-2.0053749462313952
808,N#CCC(N)=O,COC(C)=O,CO1~C(=O)(CC#N)N~C1(C)=O,-1.9374180157718368
809,N#CCC(N)=O,ClC(Cl)Cl,N#CCC1(=O)~ClC(Cl)(Cl)~N1,-3.4103854593687335
810,N#CCC(N)=O,ClCCl,N#CCC1(=O)~ClC(Cl)~N1,-3.493089274448482
811,N#Cc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCC,CCCC1~N23CCCC(CSC2(=Nc2ccc(C#N)cc2)~CC1)C3,-3.6516951369518393
812,N#Cc1ccc(N=C2SCC3CCCN2C3)cc1,CCCCCCCCO,CCCCCCCC1~N23CCCC(CSC2(=Nc2ccc(C#N)cc2)~O1)C3,-2.0604807473813813
813,N#Cc1ccc2c(c1)OCO2,CC(=O)OC(C)C,CC(C)O1~C2Oc3cc(C#N)ccc3O2~C1(C)=O,-1.1822363677196324
814,N#Cc1ccc2c(c1)OCO2,CCCOC(C)=O,CCCO1~C2Oc3cc(C#N)ccc3O2~C1(C)=O,-1.1049644025476772
815,N#Cc1ccc2c(c1)OCO2,COC(C)=O,CO1~C2Oc3cc(C#N)ccc3O2~C1(C)=O,-0.9935339577507682
816,N#Cc1ccc2c(c1)OCO2,COCCO,COC1~O2c3ccc(C#N)cc3OC2~OC1,-1.3051316720175439
817,N#Cc1cccnc1,CC(C)CO,CC(C)C1~n2cccc(c2)C(#N)~O1,-1.4023048140744876
818,N#Cc1cccnc1,ClC(Cl)(Cl)Cl,N#C1~ClC(Cl)(Cl)(Cl)~n2cccc1c2,-1.8181564120552274
819,N#Cc1ccncc1,CC(C)CO,CC(C)C1~n2ccc(cc2)C(#N)~O1,-1.75448733218585
820,N#Cc1ccncc1,ClC(Cl)(Cl)Cl,N#C1~ClC(Cl)(Cl)(Cl)~n2ccc1cc2,-1.712198270069774
821,N=C(N)NC(N)=S,C1CCCCC1,N=C1(N)~C2(~NC(=S)N1)CCCCC2,-4.443697499232712
822,N=C(N)NC(N)=S,CN1CCCC1=O,CN12~C(=N)(N)NC(=S)N~C1(=O)CCC2,-1.8557372262380094
823,N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,CCCCCC,CCCC(CC~C(=O)(O)[C@@H]1CCC(=O)N1)~OC(=O)[C@@H](N)CCCNC(=N)N,-4.468521082957745
824,N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,ClCCl,N=C(N)NCCC[C@H](N)C(=O)O~C(Cl)Cl~C(=O)(O)[C@@H]1CCC(=O)N1,-4.167491087293763
825,N=C(Nc1ccccc1)Nc1ccccc1,CC(C)CO,CC(C)C1~N(c2ccccc2)C(=N)(Nc2ccccc2)~O1,-1.8941493256148565
826,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,C1CCOC1,O=C1Cc2ccccc2N(C2(=O)~O3CCCC3~N2)c2ccccc21,-2.6903698325741012
827,NC(=O)[C@@H]1CCCN1,C1CCCCC1,O=C1([C@@H]2CCCN2)~C2(~N1)CCCCC2,-4.221848749616356
828,NC(=O)[C@@H]1CCCN1,C1CCOC1,O=C1([C@@H]2CCCN2)~O2CCCC2~N1,-1.2065588670223364
829,NC(=O)[C@@H]1CCCN1,CCCCCC,CCCC1~NC(=O)([C@@H]2CCCN2)~CC1,-4.221848749616356
830,NC(=O)[C@@H]1CCCN1,CCCCCCC,CCCC1~NC(=O)([C@@H]2CCCN2)~CCC1,-3.6020599913279625
831,NC(=O)c1ccc(N)cc1,CC(C)CO,CC(C)C1~Nc2ccc(cc2)C(N)(=O)~O1,-2.6219656775426685
832,NC(=O)c1ccc(N)cc1,CCCCOC(C)=O,CCCCO1~C(N)(=O)c2ccc(cc2)N~C1(C)=O,-3.1255181823005334
833,NC(=O)c1ccc(N)cc1,COC(C)=O,CO1~C(N)(=O)c2ccc(cc2)N~C1(C)=O,-2.833569886156717
834,NC(=O)c1ccc([N+](=O)[O-])cc1,CC(C)CO,CC(C)C1~NC(=O)c2ccc([N+](=O)[O-])(~O1)cc2,-3.1242444207419453
835,NC(=O)c1ccc([N+](=O)[O-])cc1,CN1CCCC1=O,CN12~c3([N+](=O)[O-])ccc(cc3)C(=O)N~C1(=O)CCC2,-1.3783045376707213
836,NC(=O)c1ccc([N+](=O)[O-])cc1,CS(C)=O,CS1(C)~NC(=O)c2ccc([N+](=O)[O-])(~O=1)cc2,-1.4295738216410274
